subjectCode,courseNumber,courseTitle,term,number,deeperUnderstanding,interest,tech,grades,recommend,college,subject
SCO,8651,Experimental Design,Spr 2015,5,5.6,5.4,5.8,5.8,5.75,CSOM,Supply Chain and Operations
SCO,8735,Supply Chain Management,Fall 2015,5,5.4,5.4,5.2,5.8,5.6,CSOM,Supply Chain and Operations
SCO,8745,Quality Mgmt Resrch,Spr 2015,3,6,5.67,6,6,6,CSOM,Supply Chain and Operations
SCO,4065W,Supply Chain & Ops Strategy,Spr 2015,37,5.03,4.65,5,4.97,4.89,CSOM,Supply Chain and Operations
SCO,4065W,Supply Chain & Ops Strategy,Fall 2015,21,5.48,5.43,5.24,5.52,5.45,CSOM,Supply Chain and Operations
SENG,5707,Data Modeling,Fall 2015,31,5.27,4.77,4.57,4.73,4.86,CSE,Software Engineering
SENG,5801,Software Engr 1,Fall 2015,31,5.4,5.37,5.3,5.07,5.48,CSE,Software Engineering
SENG,5851,Software Proj Mgmt,Fall 2015,31,5.71,5.23,5.71,5.74,5.61,CSE,Software Engineering
SENG,5861,Software Architecture,Fall 2015,30,5.34,5.14,5.28,5.45,5.36,CSE,Software Engineering
SLHS,1302,Rate your World,Spr 2015,67,4.46,3.97,4.97,4.77,4.23,CLA,Speech-Language-Hearing Sciences
SLHS,1302,Rate your World,Fall 2015,46,4.76,4.02,5.24,4.95,4.78,CLA,Speech-Language-Hearing Sciences
SLHS,1401,Comm Differences & Disorders,Spr 2015,89,5.28,4.78,5.2,4.99,4.94,CLA,Speech-Language-Hearing Sciences
SLHS,1401,Comm Differences & Disorders,Fall 2015,86,5.65,5.47,5.32,5.67,5.7,CLA,Speech-Language-Hearing Sciences
SLHS,1402,Talking Brain,Spr 2015,25,4.72,4.16,4.7,4.44,4.16,CLA,Speech-Language-Hearing Sciences
SLHS,1402,Talking Brain,Fall 2015,58,5.47,5.27,5.39,5.45,5.29,CLA,Speech-Language-Hearing Sciences
SLHS,3302,Anat Phys Sp Hrg,Fall 2015,113,5.25,4.96,4.68,5.14,4.72,CLA,Speech-Language-Hearing Sciences
SLHS,3303,Lang. Acq. Sci.,Spr 2015,100,5.53,5.44,4.96,5.65,5.59,CLA,Speech-Language-Hearing Sciences
SLHS,3303,Lang. Acq. Sci.,Fall 2015,14,5.79,5.21,5.71,5.86,5.71,CLA,Speech-Language-Hearing Sciences
SLHS,3304,Phonetics,Spr 2015,81,5.46,4.89,4.75,5.01,4.8,CLA,Speech-Language-Hearing Sciences
SLHS,3306,Hearing Science,Spr 2015,92,5.35,4.89,5.29,5.35,4.96,CLA,Speech-Language-Hearing Sciences
SLHS,3401,Comm Diff & Disorders,Spr 2015,89,5.17,4.76,5.23,5.11,4.95,CLA,Speech-Language-Hearing Sciences
SLHS,3401,Comm Diff & Disorders,Fall 2015,24,5.58,5.58,5.17,5.42,5.71,CLA,Speech-Language-Hearing Sciences
SLHS,4301,Intro Neuro of Human Comm,Fall 2015,134,5.73,5.69,5.57,5.74,5.69,CLA,Speech-Language-Hearing Sciences
SLHS,4402,Assess & Treat in S-L Path,Fall 2015,120,4.92,4.64,5.15,4.45,4.53,CLA,Speech-Language-Hearing Sciences
SLHS,4801,Hrg Measmt & Disord,Fall 2015,123,5.53,5.07,5.36,5.28,5.19,CLA,Speech-Language-Hearing Sciences
SLHS,4802,Rehabilitative Aud,Spr 2015,65,5,4.63,4.96,5.21,4.75,CLA,Speech-Language-Hearing Sciences
SLHS,5401,Counsel/Prof Issues,Fall 2015,32,5.66,5.44,5.66,5.94,5.84,CLA,Speech-Language-Hearing Sciences
SLHS,5502,Voice & Cleft Palate,Spr 2015,22,5.32,5.27,5.29,5.23,5.27,CLA,Speech-Language-Hearing Sciences
SLHS,5503,Fluency & Motor Speech Diso,Fall 2015,43,4.59,4.54,5.16,4.43,4.4,CLA,Speech-Language-Hearing Sciences
SLHS,5504,Dysphagia,Fall 2015,22,5.68,5.68,5.57,5.64,5.77,CLA,Speech-Language-Hearing Sciences
SLHS,5602,Phonological Disorders,Fall 2015,23,5.65,5.39,5.17,5.35,5.29,CLA,Speech-Language-Hearing Sciences
SLHS,5603,Child Language Disorders,Fall 2015,20,5.3,5.2,5.11,5.2,5.17,CLA,Speech-Language-Hearing Sciences
SLHS,5605,Lang/Cog Dis Adults,Spr 2015,27,5.58,5.5,5.6,5.62,5.64,CLA,Speech-Language-Hearing Sciences
SLHS,5606,Augm/Alt Commun,Spr 2015,27,4.85,4.7,4.89,4.44,4.62,CLA,Speech-Language-Hearing Sciences
SLHS,5608,Diversity and Clinical Issues,Spr 2015,28,4.54,4.39,5.04,4.71,4.39,CLA,Speech-Language-Hearing Sciences
SLHS,5801,Audiol Assess I,Fall 2015,6,5.83,5.67,5.83,6,5.67,CLA,Speech-Language-Hearing Sciences
SLHS,5802,Hearing Aids I,Fall 2015,9,5.78,5,5.56,5.89,5.44,CLA,Speech-Language-Hearing Sciences
SLHS,5803,"HrgLoss,Child: Diag",Fall 2015,17,5,4.47,4.82,4.29,4.59,CLA,Speech-Language-Hearing Sciences
SLHS,5804,Cochlear Implants,Spr 2015,19,4.21,4.11,4.32,4.21,3.79,CLA,Speech-Language-Hearing Sciences
SLHS,5808,Hearing Disorders,Fall 2015,18,5.72,5.78,5.61,5.67,5.72,CLA,Speech-Language-Hearing Sciences
SLHS,5810,Lab Module - Audiology,Fall 2015,8,5.88,5.75,5.5,5.88,5.88,CLA,Speech-Language-Hearing Sciences
SLHS,5830,Clin Fnd: Audiology,Spr 2015,8,5.38,5.13,5.2,5.14,5.63,CLA,Speech-Language-Hearing Sciences
SLHS,5830,Clin Fnd: Audiology,Fall 2015,7,5.86,5.86,5.86,5.86,5.83,CLA,Speech-Language-Hearing Sciences
SLHS,5900,Topics in SLHS,Spr 2015,6,6,6,5.83,6,6,CLA,Speech-Language-Hearing Sciences
SLHS,8530,Seminar: Speech,Spr 2015,3,6,6,6,6,6,CLA,Speech-Language-Hearing Sciences
SLHS,8630,Seminar: Language,Spr 2015,4,5.75,5.75,5.5,5.25,5.5,CLA,Speech-Language-Hearing Sciences
SLHS,8801,Audiol Assess II,Spr 2015,10,5.4,5.3,5.1,4.5,4.78,CLA,Speech-Language-Hearing Sciences
SLHS,8802,Hearing Aids II,Spr 2015,10,5.8,5.5,5.4,5.9,5.7,CLA,Speech-Language-Hearing Sciences
SLHS,8805,Hearing Sci Founda of AUD,Fall 2015,12,5.25,5.25,5.33,5.58,5.27,CLA,Speech-Language-Hearing Sciences
SLHS,8807,Aud Assessment III,Spr 2015,9,5.89,5.89,5.78,5.78,5.75,CLA,Speech-Language-Hearing Sciences
SLHS,1301V,Physics & Bio Honors,Spr 2015,34,5.38,4.82,5.21,5.29,4.91,CLA,Speech-Language-Hearing Sciences
SLHS,1301V,Physics & Bio Honors,Fall 2015,1,5,5,5,5,5,CLA,Speech-Language-Hearing Sciences
SLHS,1301W,Phys/Biol-Language,Spr 2015,36,5.33,4.97,5.25,5.56,5.06,CLA,Speech-Language-Hearing Sciences
SLHS,1301W,Phys/Biol-Language,Fall 2015,35,4.44,4.03,4.74,4.94,3.91,CLA,Speech-Language-Hearing Sciences
SLHS,3305W,Speech Science,Fall 2015,94,5.03,4.64,4.54,4.74,4.48,CLA,Speech-Language-Hearing Sciences
SLHS,3402V,Major Project in SLHS,Spr 2015,87,4.92,4.55,5.21,5.29,4.66,CLA,Speech-Language-Hearing Sciences
SLHS,3402W,Major Proj SpHSci,Spr 2015,87,4.59,4.36,4.99,5.08,4.44,CLA,Speech-Language-Hearing Sciences
SMGT,1701,Intro to Sport Management,Spr 2015,285,5.28,4.95,5.05,4.83,4.87,CEHD,Sport Management
SMGT,1701,Intro to Sport Management,Fall 2015,132,5.26,5.13,5.15,4.8,4.92,CEHD,Sport Management
SMGT,3111,Sports Facility & Event Mgmt,Spr 2015,29,5.03,4.76,4.86,4.97,4.86,CEHD,Sport Management
SMGT,3111,Sports Facility & Event Mgmt,Sum 2015,3,5.67,5,4.67,5.33,5,CEHD,Sport Management
SMGT,3111,Sports Facility & Event Mgmt,Fall 2015,10,5.3,4.5,4.5,3.7,4.5,CEHD,Sport Management
SMGT,3143,Org. & Mgmt Sport,Spr 2015,9,4.67,4.56,4.63,4.89,4.78,CEHD,Sport Management
SMGT,3143,Org. & Mgmt Sport,Fall 2015,16,4.5,4.13,5,4.81,4.44,CEHD,Sport Management
SMGT,3421,Business of Sport,Spr 2015,36,5.33,5.33,5.44,5.57,5.47,CEHD,Sport Management
SMGT,3421,Business of Sport,Fall 2015,15,4.93,4.79,4.6,4.73,4.73,CEHD,Sport Management
SMGT,3501,Sport in a Diverse Society,Spr 2015,64,5.22,4.89,4.79,4.95,4.97,CEHD,Sport Management
SMGT,3501,Sport in a Diverse Society,Sum 2015,5,5.8,5.6,5.6,5.8,5.6,CEHD,Sport Management
SMGT,3501,Sport in a Diverse Society,Fall 2015,68,5.34,5.07,5.22,5.42,5.22,CEHD,Sport Management
SMGT,3601,Ethics Values Sport,Spr 2015,10,4.8,4,4.67,4.9,4.3,CEHD,Sport Management
SMGT,3601,Ethics Values Sport,Fall 2015,15,4.93,4.53,4.79,5.13,4.87,CEHD,Sport Management
SMGT,3631,Sport Marketing,Spr 2015,33,5.48,5.39,5.32,5.15,5.39,CEHD,Sport Management
SMGT,3631,Sport Marketing,Fall 2015,29,5.45,5.38,5.24,5.34,5.41,CEHD,Sport Management
SMGT,3632,Sport Sales and Fundraising,Spr 2015,14,5.14,5.14,4.83,5,5.29,CEHD,Sport Management
SMGT,3632,Sport Sales and Fundraising,Fall 2015,10,5.3,5.4,5.4,5.1,5.5,CEHD,Sport Management
SMGT,3861,Sport and Recreation Law,Spr 2015,18,4.78,4.06,4.83,5.22,4.22,CEHD,Sport Management
SMGT,3861,Sport and Recreation Law,Fall 2015,23,4.5,3.36,4.9,4.83,3.95,CEHD,Sport Management
SMGT,3996,Practicum:The Sport Experience,Spr 2015,9,5.14,5.29,4,3.67,4.86,CEHD,Sport Management
SMGT,3996,Practicum:The Sport Experience,Sum 2015,5,5.6,5.2,4.25,4,4.4,CEHD,Sport Management
SMGT,3996,Practicum:The Sport Experience,Fall 2015,11,5.75,5.63,5.8,5.36,5.88,CEHD,Sport Management
SMGT,3501H,Sport in a Diverse Soc: Honors,Spr 2015,2,5,4.5,4.5,4,4,CEHD,Sport Management
SMGT,3881W,Senior Seminar - Sport Mgmt,Spr 2015,9,4.56,4.44,4.38,4.22,4.22,CEHD,Sport Management
SMGT,3881W,Senior Seminar - Sport Mgmt,Fall 2015,12,4.73,4.27,4.11,4.25,4.78,CEHD,Sport Management
SMLI,1222,Somali II,Spr 2015,2,5,5.5,6,5,5.5,CLA,Somali
SMLI,1225,Accelerated Beginning Somali I,Fall 2015,23,5.82,5.73,5.67,5.77,5.77,CLA,Somali
SMLI,1226,Accelerated Beg Somali II,Spr 2015,23,5.87,5.83,5.65,5.83,5.91,CLA,Somali
SMLI,3228,Inediate Somali II,Spr 2015,4,5.5,5.75,5.67,4.5,5.75,CLA,Somali
SOC,1001,Introduction to Sociology,Spr 2015,633,5.43,5.07,5,5.06,5.26,CLA,Sociology
SOC,1001,Introduction to Sociology,Sum 2015,45,5.56,5.22,5.28,5.38,5.56,CLA,Sociology
SOC,1001,Introduction to Sociology,Fall 2015,831,5.34,4.96,5.13,5.28,5.23,CLA,Sociology
SOC,1101,"Law, Crime, & Punishment",Spr 2015,29,5.72,5.69,5.46,5.41,5.64,CLA,Sociology
SOC,1101,"Law, Crime, & Punishment",Fall 2015,44,5.35,5.28,5.33,5.26,5.48,CLA,Sociology
SOC,1905,Freshman Seminar,Spr 2015,9,5.11,5.22,4.89,5.22,5.33,CLA,Sociology
SOC,1905,Freshman Seminar,Fall 2015,16,5.69,5.63,5.57,4.88,5.56,CLA,Sociology
SOC,3003,Social Problems,Spr 2015,28,5.54,5.46,5.04,5.3,5.32,CLA,Sociology
SOC,3090,Topics in Sociology,Spr 2015,19,5.61,5.61,5.56,5.39,5.65,CLA,Sociology
SOC,3090,Topics in Sociology,Fall 2015,52,5.6,5.36,5.04,5,5.41,CLA,Sociology
SOC,3101,Soc Persp on Crim Justice Sys,Spr 2015,88,5.14,4.68,4.53,4.66,4.57,CLA,Sociology
SOC,3101,Soc Persp on Crim Justice Sys,Sum 2015,15,5.67,5.53,5.6,5.73,5.86,CLA,Sociology
SOC,3101,Soc Persp on Crim Justice Sys,Fall 2015,74,5.53,5.41,5.3,5.39,5.44,CLA,Sociology
SOC,3102,"Criminal Behavior, Soc Control",Spr 2015,62,5.16,4.89,5,5.2,5.14,CLA,Sociology
SOC,3102,"Criminal Behavior, Soc Control",Fall 2015,67,5.55,5.47,5.29,5.53,5.57,CLA,Sociology
SOC,3201,Inequal:Intro:Strat,Fall 2015,27,5.26,5.26,5.46,5.33,5.33,CLA,Sociology
SOC,3412,Social Networking,Spr 2015,47,4.59,4.04,4.07,4.89,4.09,CLA,Sociology
SOC,3415,Consume This!,Spr 2015,18,5.33,5.11,4.78,4,4.83,CLA,Sociology
SOC,3501,Soc of Families,Sum 2015,15,5.13,4.93,5.4,5.47,4.93,CLA,Sociology
SOC,3503,"Asian Am Id, Families & Comm",Spr 2015,22,5.57,5.52,5.53,5.62,5.76,CLA,Sociology
SOC,3511,World Pop Problems,Fall 2015,66,5.48,5.27,5.5,5.59,5.52,CLA,Sociology
SOC,3681,Gender in the Islamic World,Spr 2015,37,5.49,5.38,5.11,5.08,5.35,CLA,Sociology
SOC,3701,Social Theory,Spr 2015,114,5.32,4.66,5.01,5.06,4.66,CLA,Sociology
SOC,3701,Social Theory,Fall 2015,142,5.56,5.19,5.18,5.47,5.17,CLA,Sociology
SOC,3721,Social Psychology,Spr 2015,22,4.95,4.76,4.5,4.62,4.89,CLA,Sociology
SOC,3801,Soc Research Method,Spr 2015,110,5.44,4.9,5.13,5.5,5.02,CLA,Sociology
SOC,3801,Soc Research Method,Fall 2015,233,5.43,4.82,5.2,5.35,5.09,CLA,Sociology
SOC,3811,Basic Social Statistics,Spr 2015,168,5.05,4.35,5.01,5.38,4.99,CLA,Sociology
SOC,3811,Basic Social Statistics,Sum 2015,25,5.08,4.21,4.92,5.46,4.83,CLA,Sociology
SOC,3811,Basic Social Statistics,Fall 2015,170,4.95,4.2,5.13,5.31,4.76,CLA,Sociology
SOC,4102,Criminology,Spr 2015,37,5.24,4.81,4.57,5.14,4.95,CLA,Sociology
SOC,4104,Crime and Human Rights,Fall 2015,52,5.77,5.58,5.35,5.62,5.71,CLA,Sociology
SOC,4105,Punish & Correction,Fall 2015,22,5.59,5.55,5.11,5.14,5.43,CLA,Sociology
SOC,4106,Crime on TV,Fall 2015,45,5.4,5.47,4.98,5.16,5.43,CLA,Sociology
SOC,4108,Issues:Crime Control,Sum 2015,13,5.85,5.85,5.92,5.77,5.92,CLA,Sociology
SOC,4109,Dom. Crim Violence,Spr 2015,40,5.58,5.25,5.36,5.3,5.4,CLA,Sociology
SOC,4114,Gender & Crime,Sum 2015,7,5.71,5.57,5.5,5.57,5.71,CLA,Sociology
SOC,4145,Youth Punishment & Corrections,Spr 2015,31,5.77,5.74,5.4,5.61,5.83,CLA,Sociology
SOC,4149,Killing,Spr 2015,38,5.66,5.76,5.16,5.19,5.42,CLA,Sociology
SOC,4162,Criminal Procedure,Spr 2015,45,5.95,5.82,5.7,5.52,5.86,CLA,Sociology
SOC,4162,Criminal Procedure,Fall 2015,24,5.92,5.83,5.46,5.38,5.87,CLA,Sociology
SOC,4170,Sociology of International Law,Spr 2015,16,5.56,5.44,5.2,5.06,5.33,CLA,Sociology
SOC,4246,Sociology of Health & Illness,Spr 2015,72,4.86,4.75,4.42,4.53,4.39,CLA,Sociology
SOC,4305,Environmental Soc,Fall 2015,13,4.54,4.08,3.92,4.31,4,CLA,Sociology
SOC,4311,"Power, Justice & Environment",Spr 2015,48,5.85,5.77,5.68,5.73,5.74,CLA,Sociology
SOC,4321,Globalize This!,Spr 2015,29,5.59,5.31,5.31,5.14,5.36,CLA,Sociology
SOC,4451,Modern Sport,Fall 2015,18,5.71,5.65,4.94,5.47,5.65,CLA,Sociology
SOC,4511,Sociology of Youth,Fall 2015,19,4.47,3.74,4.06,4.47,4.22,CLA,Sociology
SOC,4521,"Love, Sex, & Marriage",Spr 2015,42,5.48,5.05,5.27,5.05,4.95,CLA,Sociology
SOC,5090,Topics in Sociology,Fall 2015,5,6,6,5.6,6,6,CLA,Sociology
SOC,5511,World Pop Problems,Fall 2015,66,5.48,5.27,5.5,5.59,5.52,CLA,Sociology
SOC,5811,Inediate Social Statistics,Fall 2015,15,5.13,4.93,5.4,5.92,5.6,CLA,Sociology
SOC,8001,Sociology as a Profession,Fall 2015,9,5.75,5.63,5.75,6,5.89,CLA,Sociology
SOC,8011,Teaching Sociology,Spr 2015,6,5.6,5.8,5.8,5.8,6,CLA,Sociology
SOC,8090,Topics in Soc,Spr 2015,21,6,6,6,5.95,6,CLA,Sociology
SOC,8090,Topics in Soc,Fall 2015,30,5.87,5.87,5.48,5.79,5.87,CLA,Sociology
SOC,8190,"Topics in Law, Crim & Deviance",Spr 2015,11,6,6,6,5.4,6,CLA,Sociology
SOC,8311,Political Sociology,Fall 2015,9,5.89,5.78,5.57,5.67,5.89,CLA,Sociology
SOC,8390,Topics Polit Soc,Spr 2015,6,6,6,6,5.4,5.75,CLA,Sociology
SOC,8412,Social Network Analysis,Fall 2015,11,5.18,5.09,5.45,5.5,4.91,CLA,Sociology
SOC,8701,Sociological Theory,Fall 2015,10,4.8,3.8,4.17,4.5,4.22,CLA,Sociology
SOC,8735,Sociology of Culture,Fall 2015,10,5.9,5.9,5.88,5.8,6,CLA,Sociology
SOC,8790,Advanced Soc Theory,Spr 2015,6,5.67,5.33,6,5.5,5.17,CLA,Sociology
SOC,8801,Soc Research Meth,Spr 2015,13,5.31,5.38,5.67,5.62,5.67,CLA,Sociology
SOC,8811,Adv Social Stats,Spr 2015,10,4.22,3.78,5.1,4.89,4.5,CLA,Sociology
SOC,8890,Adv Research Meth,Spr 2015,14,5.64,5.57,5.5,5.79,5.71,CLA,Sociology
SOC,8890,Adv Research Meth,Fall 2015,11,5.82,5.55,5.13,4.3,5.4,CLA,Sociology
SOC,1011V,Honors: Intro to Sociology,Spr 2015,30,5.53,5.13,4.89,4.9,5.2,CLA,Sociology
SOC,1011V,Honors: Intro to Sociology,Fall 2015,27,5.59,5.44,5.35,5.52,5.63,CLA,Sociology
SOC,3101H,Honors: Persp Crim Justice Sys,Spr 2015,88,5.14,4.68,4.53,4.66,4.57,CLA,Sociology
SOC,3211W,American Race Relations,Fall 2015,45,5.58,5.53,5.4,5.16,5.2,CLA,Sociology
SOC,3251W,"Race, Class & Gender",Spr 2015,35,4.91,4.71,4.57,4.94,4.82,CLA,Sociology
SOC,3251W,"Race, Class & Gender",Sum 2015,13,5.38,5.15,4.77,4.85,4.69,CLA,Sociology
SOC,3301W,Politics and Society,Spr 2015,12,5.67,5.5,5.1,5.42,5.5,CLA,Sociology
SOC,3301W,Politics and Society,Fall 2015,15,4.6,4.53,3.92,4.07,4.13,CLA,Sociology
SOC,3311W,Hard Times & Bad Behavior,Spr 2015,10,5.8,5.7,5.5,5.6,5.6,CLA,Sociology
SOC,3412H,Honors: Social Networking,Spr 2015,47,4.59,4.04,4.07,4.89,4.09,CLA,Sociology
SOC,3417W,Global Institutions of Power,Fall 2015,39,5.67,5.44,5.12,5.23,5.47,CLA,Sociology
SOC,3421W,Sociology of Work,Spr 2015,16,5.44,5.06,5.06,5.63,5.47,CLA,Sociology
SOC,3421W,Sociology of Work,Fall 2015,35,5.32,5,5.17,5.42,5.42,CLA,Sociology
SOC,3503H,Honors: Asian Am Identities,Spr 2015,22,5.57,5.52,5.53,5.62,5.76,CLA,Sociology
SOC,3613V,Honors: Stuffed and Starved,Fall 2015,41,5.39,5.37,4.9,4.9,4.93,CLA,Sociology
SOC,3613W,Stuffed and Starved,Fall 2015,41,5.39,5.37,4.9,4.9,4.93,CLA,Sociology
SOC,4101V,Honors: Sociology of Law,Spr 2015,39,5.49,5.33,5.63,5.62,5.47,CLA,Sociology
SOC,4101V,Honors: Sociology of Law,Fall 2015,34,5.26,4.85,5.13,4.97,5.06,CLA,Sociology
SOC,4101W,Soc of Law,Spr 2015,39,5.49,5.33,5.63,5.62,5.47,CLA,Sociology
SOC,4101W,Soc of Law,Fall 2015,34,5.26,4.85,5.13,4.97,5.06,CLA,Sociology
SOC,4102H,Honors: Criminology,Spr 2015,37,5.24,4.81,4.57,5.14,4.95,CLA,Sociology
SOC,4104H,Honors: Crime and Human Rights,Fall 2015,52,5.77,5.58,5.35,5.62,5.71,CLA,Sociology
SOC,4451H,Honors: Modern Sport,Fall 2015,18,5.71,5.65,4.94,5.47,5.65,CLA,Sociology
SOC,4521H,"Honors: Love, Sex, & Marriage",Spr 2015,42,5.48,5.05,5.27,5.05,4.95,CLA,Sociology
SOC,4966W,Major-Project Seminar,Spr 2015,68,5.15,5.05,5.11,5.29,5.27,CLA,Sociology
SOC,4966W,Major-Project Seminar,Sum 2015,8,5.25,5.25,5.57,5.38,5.5,CLA,Sociology
SOC,4966W,Major-Project Seminar,Fall 2015,20,4.63,4.42,4.61,4.75,4.59,CLA,Sociology
SOC,4977V,Sr Honors Prosem I,Fall 2015,10,5.5,5.7,5.56,5.4,5.2,CLA,Sociology
SOC,4978V,Sr Honors Prosem II,Spr 2015,13,5.77,5.69,5.67,5.38,5.77,CLA,Sociology
SOIL,2125,Basic Soil Science,Spr 2015,74,5.93,5.72,5.55,5.77,5.89,CFANS,"Soil, Water, and Climate"
SOIL,2125,Basic Soil Science,Fall 2015,93,5.48,5.17,5.31,5.52,5.44,CFANS,"Soil, Water, and Climate"
SOIL,2601,The Social Life of Soil,Fall 2015,17,5.47,4.94,5.47,5.35,5.29,CFANS,"Soil, Water, and Climate"
SOIL,3416,Plant Nutrients in the Envnmt,Spr 2015,54,5.35,5.04,5.43,5.52,5.27,CFANS,"Soil, Water, and Climate"
SOIL,4111,Intro to Precision Agricultur,Spr 2015,13,5.25,5.33,5.25,5.3,5,CFANS,"Soil, Water, and Climate"
SOIL,4511,Field Study of Soils,Sum 2015,18,5.89,5.78,5.86,5.44,6,CFANS,"Soil, Water, and Climate"
SOIL,5232,Vadose Zone Hydrology,Fall 2015,12,5.33,5.17,5.17,5.33,5,CFANS,"Soil, Water, and Climate"
SOIL,5555,Wetland Soils,Fall 2015,12,5.67,5.67,5.18,5.42,5.5,CFANS,"Soil, Water, and Climate"
SOIL,5611,Soil Biology & Fertility,Fall 2015,29,5.1,5.1,4.96,5.52,5.23,CFANS,"Soil, Water, and Climate"
SPAN,144,Inediate Medical Spanish,Fall 2015,8,5.25,5.25,5.25,5.38,5.63,CLA,Spanish
SPAN,221,Reading Spanish,Spr 2015,4,6,5.75,5.75,5.5,6,CLA,Spanish
SPAN,344,Advanced Medical Spanish,Spr 2015,5,5.4,5.6,5,5.4,5.8,CLA,Spanish
SPAN,344,Advanced Medical Spanish,Fall 2015,4,5.75,6,6,5.75,6,CLA,Spanish
SPAN,1001,Beginning Span,Fall 2015,75,5.66,5.34,5.51,5.47,5.5,CLA,Spanish
SPAN,1002,Beginning Spanish,Spr 2015,55,5.69,5.31,5.51,5.76,5.63,CLA,Spanish
SPAN,1003,Inediate Span,Spr 2015,841,5.33,4.81,5.04,5.34,5.16,CLA,Spanish
SPAN,1003,Inediate Span,Sum 2015,31,4.97,3.71,3.87,4.14,3.65,CLA,Spanish
SPAN,1003,Inediate Span,Fall 2015,951,5.28,4.84,4.98,5.35,5.2,CLA,Spanish
SPAN,1004,Inediate Span,Spr 2015,1022,5.44,5,5.12,5.44,5.34,CLA,Spanish
SPAN,1004,Inediate Span,Sum 2015,32,5.34,4.66,4.88,4.97,5,CLA,Spanish
SPAN,1004,Inediate Span,Fall 2015,420,5.26,4.89,5.07,5.33,5.11,CLA,Spanish
SPAN,1014,Business Span,Spr 2015,21,3.62,3.52,2,3,3,CLA,Spanish
SPAN,1022,Alt Second-Sem Spanish,Spr 2015,218,5.09,4.5,4.72,4.77,4.65,CLA,Spanish
SPAN,1022,Alt Second-Sem Spanish,Sum 2015,16,5.25,4.69,5.25,5.31,4.94,CLA,Spanish
SPAN,1022,Alt Second-Sem Spanish,Fall 2015,279,5.28,4.55,4.96,4.95,4.98,CLA,Spanish
SPAN,1044,In Med Span,Spr 2015,24,5.54,5.17,4.68,4.83,5.29,CLA,Spanish
SPAN,1044,In Med Span,Fall 2015,22,5.73,5.32,4.8,4.86,5.45,CLA,Spanish
SPAN,1905,Freshman Seminar,Fall 2015,15,5.53,5.07,5.07,5.13,4.8,CLA,Spanish
SPAN,3022,Advanced Business Spanish,Spr 2015,20,4,3.85,3.89,3.4,3.89,CLA,Spanish
SPAN,3044,Advanced Medical Spanish,Spr 2015,19,5.47,5.26,5,4.42,4.89,CLA,Spanish
SPAN,3044,Advanced Medical Spanish,Sum 2015,9,5.67,5.56,5.44,5.56,5.44,CLA,Spanish
SPAN,3211,Interpreting Imperial Spain,Fall 2015,14,5.29,4.86,4.14,3.86,4.54,CLA,Spanish
SPAN,3212,Interpreting Mod/Contemp Spain,Spr 2015,11,6,5.18,5.45,5.8,5,CLA,Spanish
SPAN,3221,Interpret Colonial Lat America,Fall 2015,13,4.69,4.08,4.09,5,4.75,CLA,Spanish
SPAN,3222,Interpret Mod/Contemp Lat Amer,Spr 2015,18,5.22,4.78,5.11,5.39,5.39,CLA,Spanish
SPAN,3401,Latino Immigration/Comm Servc,Spr 2015,49,5.59,5.53,5.24,5.18,5.57,CLA,Spanish
SPAN,3401,Latino Immigration/Comm Servc,Fall 2015,55,5.65,5.6,5.25,5,5.5,CLA,Spanish
SPAN,3404,Med Span/Community Health Serv,Spr 2015,12,4.92,4.92,4.83,4.33,4.58,CLA,Spanish
SPAN,3404,Med Span/Community Health Serv,Fall 2015,17,5.65,5.41,5.53,5.71,5.59,CLA,Spanish
SPAN,3502,Modern Spain,Spr 2015,20,5.5,5.25,5.11,4.4,4.95,CLA,Spanish
SPAN,3510,Issues in Hispanic Cultures,Spr 2015,12,5.75,5.08,4.88,5.27,5.08,CLA,Spanish
SPAN,3510,Issues in Hispanic Cultures,Sum 2015,9,6,5.67,5.75,5.44,6,CLA,Spanish
SPAN,3510,Issues in Hispanic Cultures,Fall 2015,22,4.95,4.73,5.29,4.73,4.95,CLA,Spanish
SPAN,3512,Modern Latin America,Spr 2015,16,5.44,5.38,4.1,4,4.38,CLA,Spanish
SPAN,3512,Modern Latin America,Fall 2015,24,5.5,5.04,4.48,4.13,4.96,CLA,Spanish
SPAN,3653,Con LatAmer Theater,Spr 2015,9,5.11,4.56,3.67,2.25,4,CLA,Spanish
SPAN,3701,Span Phonology & Phonetics,Fall 2015,18,5.72,5.44,5.22,5.72,5.5,CLA,Spanish
SPAN,3702,Morphology & Syntax,Spr 2015,22,5.41,4.73,4.38,4.95,4.91,CLA,Spanish
SPAN,3703,History of Span&Pt,Fall 2015,16,5.44,4.75,4.38,4.38,4.67,CLA,Spanish
SPAN,3704,Span Sociolinguistics,Fall 2015,26,5.58,5.12,5.68,5.12,5.38,CLA,Spanish
SPAN,3730,Topics in Hispanic Linguistics,Spr 2015,20,5.4,4.95,5.28,5.2,5.25,CLA,Spanish
SPAN,3800,Film Studies in Spanish,Spr 2015,21,5.1,5.19,5.35,5.14,5.38,CLA,Spanish
SPAN,3800,Film Studies in Spanish,Fall 2015,18,4.89,4.78,5.06,4.67,4.88,CLA,Spanish
SPAN,3910,Topics: Span Peninsular Lit,Spr 2015,13,5.85,5.69,4.92,5.46,5.42,CLA,Spanish
